iords,mass,x,y,z,vx,vy,vz,rho,temp,metals
## UNITS
NoUnit(),Msol,kpc*a,kpc*a,kpc*a,km s**-1*a,km s**-1*a,km s**-1*a,log(Msol kpc**-3),log(NoUnit()),log(NoUnit())
## MAX
1181073,212107.13,17.67,0.23,9.13,-81.97,106.90,-103.44,5.31,4.15,-2.56
1181075,212175.60,-2.16,7.57,-4.79,-163.33,-100.67,66.20,6.26,4.07,-2.22
1181150,215287.54,29.59,-6.99,23.74,-40.22,94.59,-193.09,5.61,4.00,-2.50
1181195,222112.43,18.89,-0.50,9.74,-32.78,100.23,-144.43,5.49,4.08,-2.44
1181286,119699.50,-1.35,10.42,-2.93,-171.01,-64.59,-1.57,6.20,4.08,-1.78
1181299,212089.89,33.66,-18.07,43.44,-15.73,78.19,-134.95,5.15,4.05,-2.58
1181343,212086.01,184.93,180.81,-2.23,-124.93,-98.60,-9.31,2.34,4.68,-4.14
1181408,212233.30,182.15,178.76,7.60,-135.13,-85.22,-9.78,2.30,4.74,-4.02
1181573,212084.13,135.40,189.22,-87.87,-135.62,-89.79,21.52,2.32,4.93,-4.81
1181640,213695.29,28.02,-41.64,88.17,6.29,54.37,-96.21,5.26,4.01,-2.59
1185358,212103.54,32.78,-21.35,47.89,-22.30,54.76,-153.47,5.26,4.02,-2.61
1185392,219236.49,24.10,-44.52,98.98,-4.59,21.79,-39.98,3.92,4.61,-2.50
1185474,214478.26,8.23,8.61,-1.52,-171.76,69.22,-43.75,6.09,4.07,-2.31
1185511,212099.91,13.93,-2.12,14.18,-67.30,41.33,-91.81,5.66,4.06,-2.59
1185517,212488.26,36.45,-21.69,55.21,-2.03,65.86,-143.01,4.69,4.16,-2.64
1185572,149277.77,33.91,-19.48,49.77,-2.56,68.81,-174.28,5.28,4.03,-2.56
1185650,223455.71,25.46,-100.25,133.66,14.46,-3.74,-59.55,3.32,4.79,-2.45
1185667,214091.13,-2.15,7.40,-4.73,-167.58,-75.55,72.79,6.27,4.08,-2.23
1185711,216177.18,-6.35,10.54,-2.73,-106.21,-80.96,6.51,5.84,4.05,-2.23
1185751,219691.27,23.47,-88.71,133.05,20.97,22.12,-27.44,3.49,4.52,-2.43
1185763,212355.79,30.88,-37.87,84.67,10.12,45.59,-111.40,5.28,4.01,-2.55
1185766,217451.43,32.78,-9.37,36.60,-26.82,54.45,-185.35,5.50,4.02,-2.55
1185790,215817.11,29.29,-47.70,98.53,19.75,6.61,-85.92,5.01,4.04,-2.55
1185800,216797.95,28.56,-42.92,83.16,21.20,22.89,-52.38,4.38,4.24,-2.40
1185869,212097.97,27.73,-49.25,98.85,7.87,29.26,-96.73,5.24,4.01,-2.69
1185872,215143.56,23.13,-6.48,12.71,-109.04,96.52,-201.00,5.67,4.02,-2.48
1185899,226694.99,14.81,-59.18,88.77,27.80,3.51,-63.64,4.58,4.19,-2.37
1185952,219923.09,31.81,-19.71,58.42,5.12,56.85,-149.83,5.22,4.01,-2.65
1186153,212084.13,95.96,185.41,-100.11,-119.23,-115.87,26.34,2.52,4.93,-5.55
1189719,153459.54,5.84,-64.10,136.31,1.15,-16.68,-72.16,3.72,4.74,-2.50
1189725,212204.89,33.68,-28.79,62.25,-3.77,50.39,-145.19,5.34,4.00,-2.60
1189750,216353.97,7.03,5.81,-5.42,-228.60,50.42,-18.11,6.44,4.10,-2.38
1189816,212811.83,37.00,-33.51,43.87,11.74,51.34,-64.12,4.18,4.87,-2.41
1189849,150149.30,32.70,-40.36,85.59,-2.67,51.65,-100.96,5.34,4.00,-2.69
1189971,212777.50,32.98,-30.03,61.11,-21.72,66.48,-132.45,5.28,4.01,-2.55
1189975,218618.41,25.58,-58.94,122.58,11.20,-12.24,-55.54,4.60,4.16,-2.75
1190001,170043.88,33.87,-43.55,86.86,2.99,44.29,-108.36,4.81,4.11,-2.56
1190032,220540.29,13.98,-75.52,155.22,3.91,-5.31,-62.21,3.13,4.95,-2.50
1190071,219758.41,25.03,-50.32,97.39,1.81,38.62,-50.84,4.61,4.20,-2.47
1190098,168503.30,35.23,-25.87,62.23,2.76,57.07,-136.27,5.18,4.02,-2.62
1190200,212154.66,-3.62,7.32,-7.04,-123.87,-105.68,71.65,5.87,4.08,-2.13
1190213,212101.07,1.06,7.99,-8.73,-216.71,-12.62,30.73,6.51,4.05,-2.54
1190218,212164.39,-6.89,-29.71,14.91,47.96,50.98,-7.09,4.75,4.20,-2.35
1190261,212098.00,31.03,-12.20,37.07,-16.44,46.70,-171.92,5.38,4.01,-2.90
1190289,216971.28,5.23,-71.69,130.31,27.34,-13.51,-57.40,4.05,4.32,-2.47
1190296,215584.96,29.74,-38.89,87.15,18.13,41.58,-101.44,5.20,4.01,-2.57
1190299,154048.26,13.65,-73.85,151.78,11.99,-3.83,-42.79,3.33,4.82,-2.48
1190316,157181.26,32.58,-14.31,32.54,-33.77,68.18,-160.04,5.04,4.08,-2.48
1190344,213618.32,33.93,-17.47,43.89,-15.24,74.34,-163.46,5.36,4.01,-2.53
1190368,212084.13,162.04,153.74,48.32,-128.54,-100.60,-8.98,2.58,4.77,-4.70
1190473,212084.13,142.02,160.95,0.81,-102.17,-108.12,-29.78,2.61,4.93,-4.67
1192309,212100.65,-31.52,1.45,20.27,32.85,-15.86,-83.88,4.67,4.28,-2.77
1192474,212141.34,1.82,-8.50,4.39,130.75,113.24,-43.40,6.28,4.10,-2.28
1192504,212738.91,-57.90,2.04,87.30,-107.66,-70.37,-57.25,4.24,4.33,-2.63
1192746,214654.13,206.59,63.39,154.87,-140.80,-34.55,5.08,2.77,4.83,-3.21
1193776,197913.29,1.49,10.26,0.15,-232.29,38.54,14.01,7.15,4.03,-1.52
1193826,217686.77,34.77,-28.67,62.22,-4.88,74.84,-140.23,5.33,4.01,-2.43
1193902,212225.11,33.07,-11.03,34.40,-56.24,79.97,-180.35,5.67,4.02,-2.59
1194123,220059.61,7.15,-88.68,140.46,21.07,8.74,-51.66,3.57,4.39,-2.47
1194130,212099.67,27.07,-13.26,42.54,2.93,36.80,-126.34,5.23,4.05,-2.90
1194144,215743.00,28.30,-7.92,21.24,-25.25,50.99,-158.66,5.04,4.17,-2.52
1194259,149579.94,27.21,-61.57,117.79,-6.57,20.40,-39.17,4.56,4.18,-2.65
1194306,151901.38,33.77,-15.59,22.13,-43.84,74.34,-153.71,5.21,4.07,-2.48
1194377,215289.64,29.82,-31.82,82.36,8.21,28.38,-84.48,4.58,4.22,-2.50
1194388,149885.60,26.22,-55.59,111.32,3.48,20.49,-73.27,4.99,4.06,-2.65
1194467,212099.52,26.02,-43.75,63.27,17.62,19.23,-40.60,4.00,4.84,-2.51
1194514,212144.16,26.73,-30.06,70.55,19.07,21.69,-88.39,4.15,4.89,-2.69
1194562,161132.16,8.04,18.59,0.46,-53.55,45.91,-3.15,5.16,4.10,-2.28
1194593,216050.28,29.03,-50.50,96.06,-0.91,33.48,-89.85,4.68,4.12,-2.66
1194629,217770.12,27.06,-79.95,141.27,22.30,-0.82,-37.47,3.70,4.52,-2.49
1194683,212084.13,170.24,165.11,45.28,-133.40,-94.01,-13.44,2.61,4.78,-4.78
1194686,212084.13,137.27,140.72,36.13,-148.45,-114.80,-28.87,2.65,4.85,-4.75
1194783,212084.13,177.16,184.24,-5.30,-140.06,-102.68,-18.76,2.29,4.76,-4.77
1196327,212084.16,-65.71,10.63,96.44,-169.35,-130.67,-81.50,5.18,4.02,-3.00
1196338,212084.14,-67.34,17.61,102.64,-177.07,-104.51,-82.05,5.21,4.02,-3.16
1196339,212084.16,-66.72,12.49,98.67,-147.73,-117.38,-68.28,5.13,4.02,-3.03
1196417,212092.93,-35.11,0.76,20.38,2.49,-63.79,-164.55,5.15,4.09,-3.06
1196451,217098.58,-36.34,35.36,106.00,-199.17,-75.19,-76.05,4.29,4.57,-2.78
1196527,212107.46,191.67,23.65,107.85,-169.22,-15.23,38.44,2.53,4.77,-3.58
1196546,212084.94,-68.35,19.38,103.13,-176.01,-93.17,-89.81,5.25,4.04,-3.09
1196568,212157.75,-38.55,17.35,101.57,-173.78,-63.49,6.69,4.00,4.94,-3.20
1196579,214023.44,-31.18,14.04,23.40,-15.59,-26.39,-126.48,5.20,4.06,-2.96
1196610,212112.06,167.05,28.19,115.34,-157.83,-15.64,59.80,2.81,4.98,-3.64
1196615,212107.62,239.17,18.74,115.80,-155.45,-34.63,33.52,2.33,4.80,-3.26
1196636,218639.72,-23.23,18.89,74.82,-48.49,-47.61,-102.49,4.40,4.23,-3.01
1196683,217347.31,-50.67,28.42,108.40,-177.56,-103.85,-71.76,4.63,4.13,-2.88
1196687,212834.41,-56.81,0.83,85.96,-120.71,-51.56,-85.37,4.45,4.24,-2.60
1196781,212325.05,-65.56,7.15,97.72,-151.17,-133.36,-88.08,4.98,4.06,-2.96
1196784,214577.31,-58.69,23.75,98.67,-173.86,-113.96,-72.93,4.70,4.14,-2.99
1196821,213872.70,122.08,45.27,143.33,-169.81,-49.31,-11.67,3.02,4.89,-3.42
1196928,217713.85,-34.97,0.32,19.93,-17.97,-60.85,-170.84,5.14,4.12,-2.94
1197005,212985.78,3.11,-9.91,0.20,140.25,35.44,17.80,6.20,4.11,-2.27
1197039,214667.20,-75.57,0.78,78.94,-85.39,-106.43,-86.47,4.10,4.71,-2.61
1197066,212093.04,-29.05,-4.71,21.87,53.68,-56.83,-98.82,5.14,4.07,-2.94
1197271,212084.16,210.98,39.01,162.31,-130.34,-41.86,0.85,2.69,4.95,-3.06
1197280,212084.13,-36.38,36.17,105.24,-188.99,-70.72,-72.17,4.35,4.22,-3.33
1198181,212084.13,93.00,172.11,-120.13,-117.52,-102.52,75.37,2.56,4.96,-3.38
1198183,160942.49,22.16,-5.86,11.90,-87.39,109.49,-176.91,6.02,4.07,-2.48
1198284,215055.16,31.15,-21.42,59.99,-9.46,66.62,-150.75,5.02,4.06,-2.63
1198305,213349.98,30.24,-9.80,18.81,-56.17,88.54,-168.87,5.23,4.06,-2.48
1198340,220639.55,24.39,-3.07,8.24,-84.93,72.00,-199.44,5.72,4.05,-2.48
1198369,218785.30,31.36,-41.30,86.98,8.84,54.62,-99.71,5.33,4.00,-2.55
1198431,212084.13,144.09,137.75,30.96,-144.85,-122.09,-12.85,2.60,4.73,-4.77
1198513,212101.25,35.15,-22.30,58.31,-11.14,88.47,-135.66,4.92,4.10,-2.68
1198530,212084.13,213.70,131.72,-27.13,-153.13,-62.94,57.06,2.39,4.77,-4.45
1198555,212084.13,210.52,156.72,-28.58,-137.40,-76.83,44.68,2.66,4.85,-4.70
1198601,212084.13,189.50,174.85,35.42,-132.74,-90.76,-1.05,2.54,4.60,-4.60
1198627,212087.49,245.53,77.48,63.52,-139.23,-46.79,42.63,2.59,4.86,-4.50
1198665,212084.13,181.41,179.41,32.34,-137.52,-92.72,-1.91,2.55,4.66,-4.73
1198730,212084.13,167.70,164.31,35.20,-136.38,-95.24,-3.80,2.62,4.67,-4.45
1198768,212084.13,171.90,169.00,35.13,-137.23,-96.38,1.55,2.57,4.66,-4.59
1198846,212084.13,145.95,155.10,18.43,-121.25,-111.63,-11.70,2.60,4.87,-4.96
1198850,212084.13,157.22,172.20,7.71,-115.17,-105.43,-20.13,2.46,4.76,-4.89
1198851,212084.13,145.22,159.58,9.39,-115.93,-94.04,-19.91,2.55,4.87,-4.83
1198853,212084.13,182.90,188.34,8.51,-138.66,-83.69,-20.36,2.30,4.58,-5.32
1198877,212084.13,180.04,170.36,40.63,-139.01,-94.72,-2.98,2.52,4.60,-4.67
1200365,212105.65,-27.92,26.05,104.41,-185.00,-62.90,-54.37,4.10,4.75,-3.48
1200443,212099.09,-32.75,2.43,21.10,21.47,-16.02,-93.16,4.84,4.17,-2.78
1200521,212084.61,-33.77,11.11,40.10,-53.67,-26.82,-137.86,4.81,4.15,-3.02
1200545,226026.68,-55.59,24.88,104.66,-173.62,-80.91,-54.36,4.87,4.10,-2.89
1200561,212084.56,-38.03,17.52,106.91,-117.18,-78.60,-29.95,4.07,4.39,-2.99
1200563,212096.85,-31.90,29.18,89.74,-121.30,-44.63,-71.45,4.65,4.17,-2.88
1200609,214532.23,-33.02,14.72,103.02,-115.44,-52.66,-7.01,4.12,4.81,-2.87
1200613,214922.21,20.63,57.13,109.08,-179.95,-57.58,-66.01,3.42,4.99,-2.90
1200658,221552.55,-56.08,24.25,105.99,-181.21,-93.81,-56.99,4.88,4.08,-2.99
1200675,223334.34,-33.42,29.53,90.05,-117.88,-55.11,-71.28,4.73,4.13,-2.90
1200686,214031.38,-37.00,30.72,106.97,-186.55,-64.32,-63.52,4.17,4.83,-3.20
1200809,212088.55,-20.67,12.67,55.14,-80.44,-45.36,-168.04,4.81,4.15,-3.13
1200823,212448.80,-57.06,17.84,94.82,-137.77,-148.25,-80.04,4.31,4.27,-2.89
1200855,222323.08,-42.38,26.04,107.86,-160.14,-71.64,-64.83,3.94,4.57,-2.84
1200863,213146.79,-56.73,19.01,102.59,-194.55,-101.63,-50.62,5.00,4.05,-3.00
1200898,152150.81,-49.69,26.47,102.58,-192.21,-89.98,-64.20,4.42,4.20,-2.95
1201076,212092.94,-32.06,12.22,39.63,-70.62,-42.39,-159.18,4.91,4.14,-3.10
1201094,214221.42,-60.31,-2.01,84.87,-116.37,-125.17,-104.05,4.55,4.19,-2.61
1201120,212084.24,-34.29,40.15,113.75,-182.43,-82.89,-75.74,3.83,4.95,-3.15
1201123,212084.18,-67.68,17.37,99.83,-192.09,-110.16,-87.68,5.33,4.01,-3.13
1201218,212084.65,40.55,92.97,57.85,21.37,4.85,-56.30,3.70,4.87,-2.95
1201293,212084.14,-66.40,19.73,102.81,-183.61,-122.77,-82.61,5.05,4.04,-3.18
1201309,212085.23,-52.49,25.10,103.80,-179.15,-75.42,-105.44,4.63,4.15,-3.32
1201310,212084.67,150.07,54.37,139.51,-182.20,-35.79,25.83,3.07,4.68,-4.83
1201342,212088.27,196.24,65.42,111.18,-160.30,-47.87,34.43,2.72,4.75,-5.69
1201345,212084.61,-53.44,23.96,100.87,-184.62,-92.46,-67.07,4.74,4.09,-3.11
1201373,212084.31,157.81,70.82,111.59,-172.48,-40.55,20.47,2.67,4.71,-5.18
1201378,212085.95,232.48,79.60,89.13,-139.97,-35.56,35.72,2.61,4.89,-5.36
1201428,212085.32,-23.38,14.78,63.17,-78.50,-53.74,-120.73,4.50,4.25,-3.14
1201683,212084.13,188.09,159.47,-38.34,-134.74,-89.90,36.14,2.56,4.84,-4.81
1201969,212084.13,185.34,162.22,-24.46,-127.17,-109.33,23.89,2.40,4.74,-4.71
1201979,212084.13,134.40,122.85,25.42,-141.60,-127.23,-0.87,2.61,4.83,-5.65
1202044,212101.59,26.36,-12.60,44.88,16.39,20.67,-114.22,4.98,4.17,-2.90
1202154,212084.13,189.08,141.85,34.78,-131.25,-104.01,14.83,2.28,4.78,-5.13
1202332,212084.13,204.77,94.14,1.98,-144.80,-75.31,8.48,2.53,4.84,-5.17
1202333,212084.13,167.98,130.85,40.44,-143.00,-107.53,-1.99,2.45,4.65,-5.20
1202369,212084.13,211.49,154.52,38.09,-130.50,-94.77,7.98,2.38,4.70,-4.93
1202509,212084.13,191.22,162.61,41.66,-138.04,-92.84,7.30,2.43,4.60,-4.47
1203741,212107.26,197.21,36.17,97.25,-170.84,-27.84,36.12,2.55,4.77,-4.47
1203749,212111.08,202.19,33.82,86.62,-164.63,-17.95,40.58,2.45,4.87,-4.10
1203885,212085.05,-38.87,18.03,104.11,-136.96,-83.41,-31.14,4.23,4.33,-3.12
1204020,213631.94,-69.06,2.93,95.27,-154.83,-147.93,-80.17,4.83,4.09,-2.82
1204272,212084.35,-66.99,7.66,96.67,-148.59,-127.40,-74.86,5.14,4.03,-2.97
1204349,212086.67,206.78,72.66,97.53,-151.55,-36.12,28.95,2.62,4.85,-5.25
1204383,212089.30,-30.74,13.47,21.91,0.27,-24.46,-96.26,5.40,4.03,-3.06
1204416,212085.66,227.08,77.33,92.67,-151.13,-29.31,28.67,2.66,4.93,-5.64
1206808,212084.13,12.44,-38.23,198.16,-67.06,60.20,39.58,4.71,4.11,-3.42
1206814,212084.13,12.62,-38.41,198.29,-63.73,60.78,37.04,4.71,4.11,-3.42
1207022,212084.13,12.46,-38.41,198.13,-67.72,61.59,41.04,4.72,4.11,-3.43
1207027,212084.13,12.43,-38.27,198.10,-66.29,61.89,37.99,4.71,4.11,-3.43
1207028,212084.13,12.48,-38.27,198.17,-66.02,61.74,38.59,4.72,4.11,-3.42
1207032,212084.13,12.44,-38.27,198.21,-66.47,61.82,37.85,4.71,4.11,-3.42
1207033,212084.13,12.50,-38.22,198.25,-67.72,61.27,36.08,4.72,4.11,-3.43
1207068,212084.13,12.54,-38.24,198.25,-64.91,62.35,34.66,4.72,4.11,-3.43
1222643,212084.13,118.05,-229.13,-79.16,-19.08,117.73,45.40,2.63,4.82,-5.12
1235919,213612.46,33.32,-6.65,29.24,-59.84,76.66,-214.75,5.62,4.02,-2.57
1237715,109404.93,3.61,9.68,-1.43,-202.97,45.45,25.95,7.06,4.01,-1.54
1238690,101733.42,1.74,10.08,0.11,-215.62,14.16,55.20,7.40,4.05,-1.54
1239443,190441.37,35.76,-17.01,34.14,-41.43,89.30,-156.66,4.87,4.13,-2.44
1240244,123795.26,-0.31,-10.09,0.41,231.97,-21.60,-12.74,7.23,4.01,-1.56
1240604,124040.61,-0.85,10.09,-0.08,-179.28,-59.91,-42.41,7.19,4.05,-1.48
1240888,212094.57,27.52,-10.78,45.36,8.25,45.54,-152.58,5.29,4.04,-2.91
1241336,212084.13,126.20,207.60,15.68,-82.27,-105.52,-9.34,2.27,4.97,-4.14
1241484,212084.13,190.73,172.42,-14.01,-121.65,-108.61,13.06,2.25,4.85,-4.54
1247394,218267.73,32.15,-35.96,84.12,12.20,40.27,-115.85,5.30,4.02,-2.53
1247605,212096.78,25.85,-48.34,96.06,11.28,26.64,-98.66,4.94,4.07,-2.62
1248161,212084.16,143.50,119.19,2.04,-136.34,-117.02,19.30,2.61,4.94,-4.25
1248172,212084.13,146.47,138.28,6.80,-134.06,-111.47,-3.74,2.46,4.90,-4.29
1248178,212084.13,192.92,177.74,10.59,-126.73,-86.47,-5.58,2.33,4.71,-4.37
1248201,212084.13,200.01,165.69,-21.36,-122.57,-98.61,24.32,2.41,4.79,-4.41
1248337,212084.13,187.32,174.20,-29.74,-115.32,-112.08,5.38,2.30,4.87,-4.64
1248349,212084.13,194.59,174.25,-22.62,-113.79,-113.00,11.93,2.32,4.82,-4.44
1248366,212084.13,172.85,176.62,-3.37,-128.34,-97.12,-7.58,2.34,4.81,-4.32
1251405,90594.18,-7.39,-8.91,-0.24,147.96,-109.73,1.83,6.67,4.06,-1.56
1251501,188322.26,20.24,-1.97,5.32,-84.01,67.42,-133.89,5.42,4.11,-2.61
1252088,153375.25,4.25,-9.12,1.53,182.20,36.15,-27.34,6.01,4.08,-1.90
1260007,214189.49,8.17,-6.44,0.80,65.72,129.35,-31.44,6.51,4.08,-1.84
1260100,212935.42,23.85,-5.18,14.06,-90.10,75.00,-217.16,6.37,4.02,-2.73
1260282,212178.24,26.20,-48.04,100.13,15.56,25.78,-91.93,5.14,4.02,-2.57
1260294,212084.13,152.43,161.52,-1.96,-119.85,-119.50,-24.46,2.48,4.88,-4.05
1260301,212084.13,154.92,181.60,-13.96,-96.43,-88.48,-37.57,2.46,4.87,-4.65
1260411,212084.13,157.31,143.09,-7.03,-131.00,-114.24,8.72,2.45,4.81,-3.74
1260626,212084.13,159.93,164.65,-7.64,-123.52,-108.56,-13.61,2.53,4.75,-4.64
1260636,212147.75,8.57,-46.58,31.21,17.53,32.27,-49.61,4.41,4.24,-2.40
1264410,190032.26,-6.08,-8.57,3.55,187.33,-78.79,26.63,5.86,4.08,-2.09
1264527,216416.63,-2.09,10.15,-1.01,-167.54,-91.99,-11.14,7.04,4.06,-1.87
1264587,96035.30,11.41,1.06,-0.07,13.08,147.86,-2.56,5.72,4.10,-1.64
1265019,219551.79,0.72,10.37,-0.18,-180.94,7.19,17.89,6.69,4.08,-1.57
1265464,212112.70,31.80,-8.76,30.92,-61.43,91.48,-174.73,5.69,4.02,-2.59
1265725,212084.13,184.11,194.61,14.38,-125.48,-82.57,-27.45,2.22,4.60,-5.01
1265816,212096.53,27.58,-24.29,32.06,22.66,46.35,-95.35,4.50,4.25,-2.52
1265857,212084.13,177.43,167.70,5.89,-138.14,-96.92,2.09,2.42,4.71,-4.56
1268345,234958.12,4.17,9.98,1.18,-148.98,97.28,44.49,6.05,4.11,-1.51
1268476,161224.16,9.69,3.95,0.72,-78.76,150.38,-31.67,6.07,4.06,-1.63
1268987,161134.14,21.44,-74.49,142.16,25.85,3.17,-27.29,4.08,4.25,-2.55
1268995,213153.37,14.10,-2.25,14.00,-57.74,64.14,-89.82,5.64,4.06,-2.59
1269015,161872.90,1.58,10.51,0.81,-194.08,-14.39,-5.78,7.09,4.02,-1.57
1269138,212994.34,35.77,-33.13,69.88,-7.00,40.28,-128.26,4.57,4.18,-2.68
1269177,214235.29,35.56,-18.06,40.59,-6.07,59.99,-160.75,4.86,4.13,-2.50
1269319,221047.34,29.58,-68.48,129.32,36.65,-11.77,-88.16,4.22,4.35,-2.46
1269371,216988.32,34.26,-17.03,48.70,-13.19,61.89,-161.79,5.13,4.04,-2.56
1269401,150747.67,29.33,-53.40,102.20,20.71,27.54,-77.66,4.73,4.11,-2.52
1269431,212084.13,155.72,165.78,28.17,-106.46,-92.89,-21.55,2.58,4.81,-4.82
1269678,156600.79,32.81,-51.96,78.14,-1.55,22.35,-67.41,4.14,4.38,-2.41
1269699,218043.25,24.53,-98.89,134.39,5.23,-14.37,-33.38,3.36,4.96,-2.47
1269740,212084.13,149.13,168.94,-7.81,-109.62,-109.65,-0.95,2.42,4.93,-4.64
1269874,212084.13,192.30,151.62,27.49,-129.56,-102.89,12.33,2.45,4.72,-4.89
1270569,111221.25,1.57,10.07,0.66,-186.47,-40.61,-19.33,7.27,4.03,-1.57
1272596,221516.89,18.70,-63.63,142.78,45.80,-20.70,-56.94,4.04,4.89,-2.55
1272625,229247.37,4.77,-110.19,126.61,1.90,-14.94,-59.42,3.07,4.97,-2.42
1272754,213740.59,27.79,-44.39,93.32,8.38,31.18,-102.85,5.03,4.04,-2.55
1272770,151907.90,23.59,-6.77,13.25,-95.08,82.35,-174.89,5.49,4.03,-2.52
1272823,212143.23,34.68,-38.29,83.29,-5.60,40.75,-109.57,5.22,4.01,-2.76
1272846,213224.01,32.71,-35.10,83.64,-0.02,43.17,-111.37,5.19,4.02,-2.66
1272862,224148.58,31.68,-78.25,142.01,29.13,-2.01,-60.01,3.69,4.44,-2.44
1272912,164023.12,32.24,-86.31,110.52,10.44,-19.91,-51.04,3.39,4.97,-2.63
1272979,154076.32,-2.55,-90.35,138.07,5.25,7.20,-48.96,3.34,4.80,-2.49
1273013,212100.62,14.34,-15.55,8.92,-7.32,110.19,-121.76,5.68,4.04,-2.43
1273069,217820.99,30.04,-8.07,26.16,-64.75,65.74,-206.57,5.30,4.05,-2.56
1273094,212084.13,159.96,166.42,-20.69,-120.24,-119.73,-15.66,2.58,4.75,-4.79
1273212,214384.70,27.50,-46.03,95.27,7.18,37.92,-97.08,5.22,4.02,-2.56
1273220,212084.13,151.35,187.91,-16.34,-86.12,-89.17,-33.92,2.45,4.86,-4.57
1273548,212084.13,104.51,180.88,-90.57,-118.50,-123.28,19.58,2.54,4.98,-5.45
1274829,95247.71,-10.01,7.91,-1.74,-40.58,-133.91,-2.59,5.93,4.06,-1.73
1275402,91422.93,-0.28,10.40,-0.84,-186.94,11.27,54.75,6.42,4.07,-1.64
1275556,212373.60,31.28,-22.23,47.87,-18.16,62.68,-159.45,5.21,4.03,-2.58
1275863,152683.06,30.50,-35.78,84.37,12.72,28.37,-118.20,5.28,4.01,-2.52
1275931,212731.04,35.18,-30.03,64.52,10.67,37.47,-124.50,4.88,4.13,-2.64
1275945,213316.36,26.91,-12.03,47.35,21.57,61.44,-154.30,5.35,4.02,-2.89
1276023,212162.55,31.84,-39.68,85.00,-0.81,53.10,-104.77,5.23,4.02,-2.65
1276027,217694.96,34.53,-8.95,36.20,-38.41,47.81,-175.13,5.67,4.03,-2.58
1276069,214415.44,35.83,-34.78,77.78,-0.21,52.86,-103.54,5.12,4.02,-2.71
1276109,162899.65,34.26,-30.64,68.55,7.98,52.27,-142.18,5.28,4.02,-2.69
1276128,212760.05,30.68,-35.44,79.44,29.42,36.63,-93.93,4.94,4.10,-2.48
1276131,217564.34,22.21,-5.81,11.87,-87.86,109.05,-180.87,6.03,4.07,-2.47
1276199,215315.96,14.09,-50.03,40.97,26.84,37.90,-52.50,4.24,4.62,-2.56
1276235,212128.41,29.09,-52.96,98.20,4.98,44.72,-55.78,4.48,4.27,-2.61
1276248,155963.04,28.69,-33.48,64.41,36.84,33.57,-104.20,4.38,4.23,-2.81
1276275,215998.53,32.37,-23.53,50.53,-5.66,71.04,-148.81,5.07,4.05,-2.50
1276290,212344.41,22.87,-52.94,110.63,8.22,15.69,-82.18,4.84,4.08,-2.56
1276332,212103.43,19.58,-0.65,3.02,-115.21,99.06,-119.22,5.67,4.07,-2.58
1276349,153968.62,33.75,-50.35,75.77,8.93,23.72,-66.90,4.25,4.27,-2.48
1276357,212650.66,17.21,-1.56,5.04,-120.93,69.02,-188.26,6.41,4.06,-2.77
1276366,213225.42,33.44,-17.56,49.83,-21.91,80.37,-168.42,5.30,4.01,-2.59
1276392,212157.53,22.61,-30.89,19.16,3.61,53.61,-69.67,4.74,4.16,-2.39
1276537,212084.13,141.95,146.07,-16.88,-110.84,-127.81,-9.61,2.77,4.86,-4.62
1276570,212084.13,187.74,147.62,12.99,-120.79,-113.71,7.25,2.58,4.82,-4.95
1276585,212084.13,198.36,178.31,20.24,-130.38,-87.99,1.41,2.42,4.60,-5.15
1276614,212084.13,148.52,166.89,-24.57,-114.88,-130.48,-25.61,2.70,4.88,-4.96
1278173,212085.66,-29.73,-3.31,40.18,-18.39,-5.53,-102.31,4.40,4.85,-2.92
1278215,224109.67,162.71,86.17,140.63,-155.54,-52.84,-33.75,2.58,4.98,-2.94
1278242,212104.08,-41.25,39.72,110.51,-166.84,-71.29,-70.96,4.29,4.32,-2.89
1278268,212086.93,-26.21,0.56,31.49,16.57,4.25,-119.52,4.47,4.37,-3.07
1278465,212087.08,-20.20,12.12,53.62,-69.60,-43.38,-155.08,5.03,4.07,-3.20
1279868,215472.08,23.69,-85.24,133.33,27.05,8.68,-30.81,3.53,4.79,-2.43
1279898,221919.92,27.79,-40.58,89.10,11.79,44.38,-99.33,5.30,4.01,-2.49
1279907,213033.14,21.92,-6.11,12.25,-95.22,100.10,-188.79,6.01,4.03,-2.48
1279912,216198.43,16.62,-31.12,45.48,45.91,28.07,-59.99,4.31,4.32,-2.34
1279921,212105.52,29.49,-18.66,53.63,20.34,73.62,-137.12,5.11,4.04,-2.85
1279961,215475.06,13.58,-17.73,32.75,40.28,31.36,-96.27,4.88,4.15,-2.67
1279997,212128.44,35.56,-34.19,75.46,-3.20,48.39,-121.93,5.19,4.01,-2.68
1280035,212198.23,4.86,-0.91,8.69,-62.46,79.00,-187.77,6.40,4.08,-2.24
1280081,220107.57,34.13,-13.35,32.14,-23.28,64.97,-169.80,5.21,4.02,-2.46
1280101,212838.71,30.64,-41.33,88.92,-6.96,21.91,-94.68,5.07,4.06,-2.70
1280148,226631.28,38.88,-77.54,133.13,38.35,-15.21,-42.00,3.73,4.56,-2.52
1280152,217956.36,28.89,-36.97,86.09,22.57,50.16,-96.91,5.27,4.00,-2.48
1280197,213394.32,201.41,138.15,-7.22,-132.58,-98.96,19.82,2.42,4.60,-3.76
