iords,mass,x,y,z,vx,vy,vz,rho,temp,metals
116717,212357.29,-9.92,-10.86,-1.44,35.68,-6.82,-37.44,5.85,4.00,-2.56
122306,212084.13,222.37,-23.99,79.36,-42.49,-20.68,-14.91,2.10,4.99,-3.05
122496,212084.13,168.09,119.27,-85.59,-157.08,-0.38,15.80,2.49,4.93,-5.20
124384,212084.13,142.70,119.58,-59.74,-175.73,-26.95,24.66,2.71,4.94,-5.20
132679,212084.13,170.94,131.76,-82.37,-154.00,-23.86,25.32,2.51,4.68,-5.13
143477,212084.13,168.76,121.33,-58.92,-156.37,-31.71,24.02,2.60,4.85,-5.10
147310,212589.55,15.70,156.99,-14.61,-182.58,-102.57,23.09,3.55,4.79,-2.48
149304,213522.62,-57.80,10.69,-28.68,122.68,-25.04,-46.41,4.57,4.19,-2.57
150698,213647.67,58.31,138.57,-22.06,-149.30,-53.01,36.51,3.65,4.83,-2.56
150711,212084.13,30.48,127.97,-39.24,-136.94,-48.57,63.77,3.43,4.92,-3.21
150965,218249.91,34.94,113.13,-8.50,-184.50,-64.89,43.40,3.92,4.62,-2.44
150975,152236.13,29.64,153.03,-9.63,-169.54,-113.11,58.15,4.25,4.23,-2.50
151183,212084.14,47.16,106.37,-0.21,-175.30,-52.94,16.81,4.01,4.95,-2.92
151194,267154.06,-32.69,136.19,-3.73,-108.50,-75.79,11.27,3.76,4.82,-2.20
153389,212084.13,174.51,121.29,-94.38,-156.14,2.05,23.21,2.38,4.80,-4.71
153584,212084.13,69.25,141.36,10.49,-166.58,-103.09,-0.93,3.32,4.56,-2.75
153601,212084.13,91.89,186.04,-19.82,-147.66,-68.45,32.61,3.31,4.91,-3.78
153638,212084.13,110.82,194.78,12.95,-122.32,-62.19,19.69,3.13,4.97,-3.04
153872,212084.14,47.20,122.95,-40.55,-129.46,-38.19,78.06,3.51,4.92,-3.10
153889,213565.11,55.73,113.78,-1.08,-187.46,-88.36,33.53,4.32,4.24,-2.46
153925,212084.13,23.47,124.04,-32.34,-153.16,-62.27,78.38,3.53,4.88,-3.13
154001,216984.70,55.01,154.38,4.77,-155.15,-98.84,16.18,3.65,4.34,-2.38
154058,223611.92,9.33,150.09,-0.97,-133.74,-95.59,38.72,3.43,4.90,-2.42
154117,212084.13,25.43,123.99,-26.57,-170.45,-72.10,73.88,3.57,4.92,-3.13
154132,223745.42,71.00,163.64,9.50,-120.09,-93.52,-2.97,3.24,4.82,-2.43
154186,212084.13,112.64,180.54,-70.38,-136.84,-40.86,56.26,3.12,4.86,-3.10
154190,212084.14,13.46,139.54,-4.76,-175.08,-99.15,72.92,4.23,4.23,-3.16
154388,212084.57,64.71,147.80,-32.99,-149.27,-31.63,68.30,3.35,4.84,-3.01
157104,212084.13,88.15,192.48,-8.38,-118.36,-68.65,9.55,3.24,5.00,-3.14
157328,97508.53,-34.15,118.61,-1.82,-109.54,-48.81,15.28,4.14,4.81,-2.22
157402,212095.68,53.08,174.42,-45.98,-140.76,-63.40,63.52,3.42,4.88,-3.29
157409,212084.42,26.68,159.55,-16.62,-166.06,-94.95,75.23,3.75,4.72,-3.16
157445,216142.17,40.79,139.79,1.81,-167.47,-123.53,23.12,3.96,4.27,-2.41
157448,212084.13,23.14,143.38,-7.17,-165.96,-86.63,71.98,4.22,4.23,-3.24
157461,212088.27,16.59,134.67,-17.02,-150.46,-70.14,67.06,3.72,4.84,-2.99
157598,212084.13,68.18,166.58,2.12,-154.81,-91.22,13.65,3.44,4.96,-2.91
157656,212084.13,47.50,155.16,-40.17,-129.45,-49.52,75.64,3.45,4.86,-3.30
157661,212084.13,44.62,144.87,-0.33,-167.21,-121.13,32.78,4.15,4.25,-2.73
157676,149401.62,40.63,129.37,3.74,-170.96,-120.56,-6.51,3.75,4.91,-2.51
157837,214917.49,28.29,145.58,3.88,-161.83,-83.79,22.99,3.54,4.84,-2.46
158930,224565.43,60.02,49.71,15.31,-74.97,-1.06,20.96,5.05,4.04,-2.58
160492,212084.13,9.80,140.56,21.21,-123.87,-64.94,19.84,3.39,4.90,-2.41
160534,212084.13,67.27,138.92,10.76,-145.79,-100.91,-7.46,3.32,4.83,-2.73
160631,212084.13,89.16,196.96,-23.05,-131.51,-65.75,10.41,3.19,5.00,-3.33
160742,212084.13,49.43,150.35,4.70,-158.84,-106.14,3.47,3.84,4.35,-2.83
160813,212084.13,38.67,135.79,-6.76,-177.18,-103.09,33.86,3.88,4.85,-3.06
160824,212084.13,87.48,194.88,-10.55,-137.14,-64.32,15.21,3.21,4.92,-3.31
160859,215356.56,73.12,206.03,-22.80,-120.43,-75.98,1.50,3.43,4.36,-2.42
160873,212084.13,44.94,185.59,-58.79,-128.63,-43.97,14.88,3.06,4.98,-2.92
160887,212084.13,15.40,73.40,-12.11,-120.49,-61.14,-7.38,4.31,4.32,-2.52
161032,158199.74,73.41,214.73,-22.00,-129.56,-49.77,-5.43,3.09,4.73,-2.34
161119,151884.08,50.19,147.94,4.31,-146.79,-115.80,9.52,3.76,4.30,-2.43
161272,212084.13,67.95,137.85,9.10,-150.24,-92.46,-4.73,3.35,4.74,-2.60
161349,212084.18,-23.15,52.49,-29.38,-87.50,-101.49,58.02,4.95,4.09,-2.80
161531,212084.13,95.73,180.48,-38.19,-141.94,-58.11,76.85,3.16,4.74,-3.48
161533,212084.13,96.97,178.42,-33.02,-140.40,-49.83,69.69,3.05,4.75,-3.94
164961,212084.13,74.97,176.19,3.17,-143.25,-97.26,24.57,3.31,4.78,-2.73
165102,212084.13,86.26,186.70,-13.16,-143.41,-80.47,11.41,3.27,4.97,-3.99
165424,159991.70,72.12,121.32,-10.53,-155.10,-65.50,42.96,3.75,4.47,-2.45
165427,212084.31,-36.39,52.16,40.06,-81.27,-121.81,-35.17,5.16,4.03,-2.69
165707,212084.13,165.20,136.22,-98.01,-147.27,-4.42,32.63,2.58,4.82,-4.23
165725,157376.54,33.04,136.18,-4.04,-179.75,-104.48,41.92,3.78,4.93,-2.81
165743,160502.70,101.66,183.88,-39.30,-150.46,-47.67,65.53,3.10,4.94,-3.37
165829,214385.58,29.92,128.66,-4.63,-184.79,-122.34,36.32,4.32,4.27,-2.80
165850,218606.77,155.61,161.30,-77.51,-115.73,-55.65,56.99,2.63,4.91,-3.59
165853,212084.13,52.34,149.86,-0.95,-178.54,-102.76,9.22,3.73,4.66,-2.78
166004,212084.13,71.39,144.96,-11.77,-158.36,-74.09,27.05,3.32,4.99,-3.26
166008,161590.79,38.21,141.96,-1.64,-175.88,-121.79,20.96,4.33,4.21,-2.45
166010,215192.62,50.12,154.67,-17.05,-132.04,-102.05,70.68,3.79,4.85,-3.29
166046,213643.59,87.19,144.84,11.89,-148.72,-43.60,11.77,3.33,4.88,-2.95
166048,212084.67,118.91,106.55,2.66,-123.16,-86.62,-20.13,2.80,4.99,-3.90
166084,212084.13,103.62,129.38,-31.42,-156.63,-32.07,71.25,3.10,5.00,-3.81
170207,212084.13,172.02,132.26,-16.63,-153.20,-36.42,3.10,2.63,4.95,-4.11
170362,223882.24,100.91,208.38,6.45,-116.33,-52.17,9.38,3.26,4.51,-2.39
170509,217338.12,71.76,181.06,-20.17,-155.89,-82.17,33.29,3.46,4.96,-3.55
170534,232780.10,115.84,130.58,-17.27,-174.52,-45.17,44.23,2.91,4.86,-3.24
170616,153403.38,-0.92,131.29,-46.11,-102.85,-94.06,79.54,3.97,4.39,-2.36
186098,212084.13,101.80,197.70,-15.87,-133.77,-71.56,1.22,3.04,4.97,-4.08
189990,212084.13,194.51,98.95,-90.23,-144.76,-9.42,15.48,2.52,4.86,-5.32
206559,174716.74,35.99,5.30,5.03,-54.46,5.05,61.64,4.66,4.17,-2.50
213021,212084.13,24.97,126.36,-25.20,-170.44,-62.96,67.80,3.56,4.95,-3.23
213277,153080.73,2.39,135.00,-36.09,-143.87,-99.01,55.58,3.57,4.75,-2.45
213336,212084.13,18.07,105.67,-28.54,-159.68,-32.93,62.07,3.76,4.78,-2.93
213391,212084.14,0.25,33.22,22.04,-26.18,-99.68,0.34,4.82,4.15,-2.98
213577,212085.72,-8.48,134.89,18.75,-100.58,-71.07,49.02,3.53,4.88,-2.34
216021,217816.63,47.72,147.00,4.03,-158.58,-117.37,3.71,3.90,4.27,-2.41
216383,212084.13,72.53,188.15,-30.50,-135.14,-81.82,19.08,3.33,4.79,-3.13
216500,212084.13,54.92,150.14,-14.51,-149.93,-88.49,69.23,3.71,4.82,-3.48
216612,212084.13,57.27,168.57,-27.47,-144.21,-76.80,69.57,3.82,4.49,-3.33
219039,212089.46,24.27,167.22,-47.17,-158.91,-88.59,41.61,3.40,4.85,-2.65
219116,212086.52,-11.41,66.46,-12.36,-60.79,-95.46,51.50,4.57,4.20,-2.96
219217,212259.18,64.61,175.63,-8.70,-151.58,-88.61,22.10,3.62,4.68,-2.49
219272,212085.30,-11.40,65.74,-12.86,-58.38,-90.47,53.23,4.50,4.23,-2.95
219281,152526.32,86.03,225.37,-10.80,-100.01,-28.16,6.71,3.03,4.57,-2.50
219299,156048.95,28.01,126.65,-0.60,-184.60,-124.55,-2.81,4.40,4.19,-2.49
219374,212084.13,12.98,148.87,-14.70,-172.88,-100.69,65.49,3.69,4.48,-2.91
219395,161076.29,-2.79,151.29,-11.68,-187.46,-80.13,65.36,3.55,4.82,-2.59
219414,216043.48,-11.35,129.59,-1.26,-155.94,-58.13,70.95,4.02,4.98,-2.18
219871,212166.78,65.23,178.22,-32.03,-143.96,-74.87,52.67,3.68,4.65,-3.35
219877,212239.30,89.27,174.44,7.82,-127.85,-83.43,-5.69,3.36,4.64,-2.54
222059,212084.18,-19.24,61.13,14.43,-48.31,-88.87,31.83,4.77,4.14,-3.05
222143,153746.89,151.66,145.56,-3.91,-153.28,-56.01,27.79,2.79,4.81,-3.14
222302,217308.77,-6.24,131.13,-56.32,-108.22,-86.16,39.68,3.57,4.96,-2.45
222315,227897.72,31.41,163.40,-12.12,-157.45,-81.83,38.75,3.65,4.77,-2.43
222357,219146.49,79.38,207.35,-27.21,-113.09,-65.74,15.22,3.33,4.92,-2.96
222458,212246.12,81.55,212.19,-27.75,-118.49,-66.50,23.07,3.23,4.86,-2.85
222485,212087.02,-11.32,66.33,-12.57,-68.99,-88.26,52.88,4.54,4.21,-2.98
222641,213535.76,93.42,186.75,-59.00,-142.36,-41.45,60.24,3.18,4.96,-3.35
222691,213709.30,36.13,128.79,-10.50,-165.23,-95.30,46.98,3.77,4.84,-2.71
222726,219264.36,41.67,143.13,-17.47,-152.30,-76.36,70.69,3.65,4.45,-2.71
222735,151363.77,63.51,128.83,-5.66,-170.48,-83.72,32.21,3.98,4.92,-2.74
222863,216554.49,-11.70,66.62,-12.85,-70.22,-91.02,55.52,4.55,4.21,-2.98
222869,167703.21,59.84,174.06,-8.51,-154.17,-86.40,22.19,3.71,4.41,-2.47
223084,212162.98,43.96,151.36,-8.18,-165.80,-110.14,54.84,4.19,4.24,-3.31
223120,176078.78,111.03,210.01,13.06,-101.56,-56.66,13.38,3.32,4.54,-2.34
223338,212084.16,125.81,154.52,-5.24,-161.27,-65.51,38.43,2.79,4.75,-3.29
225821,212084.56,-19.26,61.13,14.73,-53.39,-92.05,30.25,4.79,4.13,-3.06
225880,212189.10,124.52,190.74,-76.34,-127.77,-46.13,37.79,3.06,4.77,-3.02
225921,153939.77,76.06,135.95,-8.69,-169.50,-74.27,21.27,3.38,4.70,-2.58
225957,216506.71,155.83,166.64,-48.04,-121.24,-50.21,52.44,2.66,4.80,-3.14
226040,212131.09,37.54,180.25,-77.55,-119.03,-66.09,22.78,3.08,4.94,-3.02
226172,214013.63,118.10,186.73,-42.71,-128.65,-51.88,52.29,2.96,4.54,-2.95
226217,212084.13,54.13,167.37,-21.66,-134.19,-92.41,59.94,3.93,4.38,-3.21
226268,212256.04,120.77,186.88,-85.94,-121.57,-19.58,32.27,2.90,4.96,-3.27
226385,157042.20,38.42,187.13,-73.42,-101.43,-55.83,14.68,3.05,4.78,-2.53
226605,212084.13,32.46,144.69,-1.57,-183.49,-117.95,52.69,4.11,4.23,-3.34
226614,212084.13,23.74,133.73,0.27,-190.14,-120.20,50.29,4.58,4.14,-2.99
226679,212573.22,42.78,151.62,-6.66,-165.93,-110.76,51.58,4.19,4.23,-3.31
226685,212084.18,146.65,174.52,-73.59,-102.01,-36.32,67.86,2.74,4.75,-3.93
226797,216606.60,110.20,199.38,-42.36,-123.91,-69.46,45.91,2.96,4.96,-3.20
226886,212084.13,53.93,153.38,-8.14,-158.27,-94.44,39.49,3.98,4.33,-3.33
226942,212084.13,143.58,180.09,-66.96,-114.39,-40.41,66.27,2.88,4.87,-3.65
226953,212084.16,100.70,180.36,-41.77,-133.83,-50.10,75.69,3.08,4.83,-3.84
226956,155859.39,111.93,211.85,21.62,-98.76,-57.48,23.34,3.18,4.87,-2.37
226990,212084.13,72.99,171.26,-20.38,-146.00,-82.64,53.38,3.38,4.85,-3.51
226991,212084.13,98.23,178.47,-54.09,-140.25,-45.26,82.37,3.05,4.91,-3.89
227214,212084.13,47.10,151.17,-22.73,-145.38,-81.36,66.81,3.79,4.83,-3.15
229913,212084.13,37.34,150.16,-10.60,-152.79,-103.51,58.85,3.84,4.74,-3.35
229940,226491.99,50.05,106.73,1.01,-181.17,-64.65,21.04,3.89,4.87,-2.52
230117,213019.31,44.86,149.38,2.84,-159.60,-109.35,15.10,3.96,4.29,-2.50
230173,212084.13,20.44,148.89,-7.87,-168.45,-110.44,46.19,3.90,4.75,-2.91
230180,212084.13,47.35,149.25,-9.55,-157.37,-105.87,65.17,4.31,4.20,-3.26
230194,161633.05,66.35,202.67,-26.31,-134.59,-54.77,1.44,3.05,4.44,-2.35
230208,212084.13,32.52,149.88,-1.86,-155.57,-97.99,24.43,3.87,4.33,-2.65
230257,212084.13,86.03,179.47,-38.81,-146.56,-54.91,75.44,3.28,4.57,-3.29
230277,159241.50,32.84,112.47,-8.78,-183.67,-65.15,64.59,3.99,4.39,-2.33
230332,212094.99,86.74,186.36,-25.23,-150.25,-68.22,42.89,3.28,4.73,-3.21
230353,219142.73,30.64,128.25,2.66,-183.81,-118.87,11.46,4.00,4.36,-2.71
230368,214576.47,46.98,123.56,-3.02,-170.66,-101.10,24.30,3.94,4.40,-2.57
230419,212249.35,52.29,189.23,-41.82,-142.30,-64.65,-0.80,3.14,4.94,-2.67
230420,160673.58,93.09,208.35,-0.15,-112.69,-64.92,7.69,3.36,4.57,-2.42
230446,213119.50,105.58,193.39,-54.44,-131.13,-53.61,39.99,3.04,4.77,-3.16
230463,212197.68,-5.34,30.95,23.35,-22.97,-37.97,-37.23,4.39,4.68,-2.84
230571,212086.02,180.79,149.17,-44.37,-129.76,-51.03,56.31,2.48,4.87,-3.48
230670,150724.54,96.21,217.35,-16.87,-116.37,-64.16,20.67,3.18,4.81,-2.87
230792,93073.94,-19.56,138.37,5.40,-105.45,-73.93,42.09,4.01,4.85,-2.21
230812,165158.52,87.16,213.36,-2.64,-113.72,-64.80,10.92,3.45,4.42,-2.42
230820,214365.91,81.85,195.34,-48.25,-125.70,-68.58,43.52,3.08,4.77,-3.12
230871,169359.44,28.48,127.72,-11.69,-166.76,-64.19,39.91,3.89,4.80,-2.42
230989,212084.53,140.23,173.64,-68.48,-114.62,-37.10,73.44,2.89,4.74,-3.86
230996,212084.50,81.02,174.87,-38.53,-137.59,-59.72,72.89,3.13,4.84,-3.71
231006,212084.13,61.66,127.20,0.03,-175.20,-89.67,18.70,3.67,4.80,-2.99
231027,212084.40,9.20,143.36,-4.99,-178.98,-115.33,55.74,4.17,4.24,-3.02
231039,212084.13,72.19,148.11,-3.31,-148.69,-108.89,19.61,3.52,4.97,-3.23
231081,212084.13,103.56,162.21,-87.18,-118.47,-3.38,51.05,2.91,4.99,-3.78
231276,212084.13,70.52,182.15,-42.67,-144.92,-59.63,60.74,3.41,4.88,-3.56
231313,218214.85,84.92,144.22,15.48,-112.84,-89.78,-7.34,3.42,4.84,-2.40
233765,212084.13,88.96,220.77,-28.77,-113.53,-68.68,6.07,3.22,4.70,-2.77
233819,212084.13,56.62,159.63,3.02,-157.84,-112.14,14.65,3.55,4.34,-2.61
234019,212084.13,89.68,201.50,-9.49,-113.43,-66.20,14.10,3.08,4.95,-3.03
234165,217698.55,28.49,136.03,-0.12,-167.04,-120.16,81.71,4.05,4.34,-2.87
234222,214333.51,37.45,120.38,-14.96,-181.29,-89.53,52.94,3.91,4.41,-2.40
234295,212149.88,79.48,184.17,-68.34,-132.63,-46.52,43.41,3.17,5.00,-3.42
234309,212084.13,45.40,154.58,-9.36,-155.97,-108.41,53.13,3.99,4.33,-3.07
234322,212084.13,48.51,176.61,-22.48,-155.93,-80.80,31.32,3.60,4.62,-2.81
234368,212084.18,-23.19,52.59,-29.43,-86.93,-99.40,59.08,4.96,4.09,-2.80
234374,212084.18,-23.18,52.58,-29.45,-87.18,-99.50,58.84,4.96,4.09,-2.80
234385,232698.48,75.60,162.24,7.44,-136.92,-81.42,2.02,3.26,4.84,-2.41
234402,217489.53,70.72,177.00,-0.67,-162.06,-79.02,15.22,3.34,4.88,-2.63
234474,159185.81,16.32,154.58,11.30,-128.60,-65.48,6.70,3.14,4.89,-2.27
234521,212347.35,163.30,137.05,-34.44,-142.56,-50.31,35.15,2.75,4.73,-3.26
234525,216101.11,10.85,156.59,-44.13,-149.16,-90.47,47.47,3.46,4.65,-2.53
234597,226304.63,19.02,139.69,13.49,-135.22,-85.98,5.92,3.23,4.98,-2.37
234672,212475.44,134.91,176.57,-63.29,-124.08,-36.83,66.42,2.90,4.79,-3.75
234731,213391.82,68.21,144.87,-5.25,-154.89,-98.95,25.64,3.57,4.71,-3.42
234791,214053.11,55.38,180.27,-25.74,-142.30,-94.51,28.19,3.60,4.45,-2.40
234854,213843.80,58.77,138.76,-6.18,-169.00,-103.15,16.08,3.72,4.75,-3.43
234868,212084.13,105.29,165.87,-12.39,-153.18,-67.00,61.82,2.89,4.68,-3.61
234895,212084.14,25.65,106.89,-16.74,-175.98,-50.94,69.88,3.75,4.99,-2.49
234906,213656.26,96.26,169.41,-10.06,-150.54,-75.14,59.57,3.06,4.71,-3.56
234931,212084.13,62.98,135.00,-8.99,-163.17,-90.19,28.56,3.87,4.65,-2.96
234971,212084.13,21.49,137.12,3.62,-187.36,-128.41,44.15,4.46,4.14,-3.01
235124,212084.13,110.67,188.85,-86.41,-133.06,-23.11,35.09,2.88,4.96,-3.59
235125,212084.13,43.85,152.27,-30.79,-147.55,-53.56,77.49,3.59,4.90,-3.74
238163,212084.13,52.06,169.07,-11.44,-162.49,-90.43,23.23,3.89,4.31,-2.81
238441,212084.13,105.88,211.43,-22.04,-135.34,-68.52,5.72,2.90,4.99,-3.22
238622,220702.18,54.18,164.37,-9.84,-154.18,-86.90,26.80,3.85,4.30,-2.43
238683,212090.01,57.08,168.23,-18.56,-156.54,-90.47,47.68,3.88,4.58,-2.97
238753,223907.00,36.81,122.87,-2.95,-184.06,-112.02,32.05,3.97,4.33,-2.59
238816,220366.59,78.57,131.87,-23.81,-149.87,-37.14,64.83,3.50,4.88,-2.78
238842,212084.13,49.10,122.75,7.07,-171.49,-102.63,-5.51,3.96,4.37,-2.67
238915,214169.84,26.39,146.35,-5.18,-167.56,-115.82,61.55,4.24,4.24,-3.17
238920,212084.13,122.82,191.11,-21.04,-142.57,-52.52,54.04,2.72,4.63,-3.28
238958,161654.51,11.34,152.50,-18.23,-176.43,-101.36,53.89,3.64,4.75,-2.72
239006,212102.82,170.64,99.25,-99.65,-132.03,17.09,65.40,2.84,5.00,-4.20
239039,217915.59,80.13,188.75,-43.58,-125.74,-74.66,41.54,3.38,4.79,-3.13
239076,212352.42,72.87,150.87,-6.79,-160.11,-101.60,41.99,3.40,4.91,-3.64
239158,212391.96,80.46,145.42,1.36,-162.87,-82.20,13.40,3.48,4.89,-3.33
239176,212084.13,35.67,136.54,-5.55,-168.97,-108.06,57.47,3.86,4.70,-2.84
239294,212084.13,78.35,154.86,-8.95,-157.64,-100.77,61.24,3.16,4.85,-3.70
239295,212084.13,76.58,175.76,-55.48,-131.84,-33.73,64.09,3.18,4.94,-3.63
242499,212084.13,152.46,125.89,-73.76,-149.39,-3.42,16.59,2.59,4.94,-4.52
243157,212084.13,55.70,172.60,-22.96,-153.43,-88.59,42.80,3.95,4.33,-3.34
243406,212084.13,164.04,159.10,6.30,-135.59,-37.87,18.94,2.75,4.84,-4.02
284341,214346.30,-166.05,68.99,125.54,45.69,10.10,-32.00,2.81,4.90,-2.17
285605,212084.13,14.91,122.29,-25.82,-163.29,-73.29,84.05,3.85,4.88,-3.16
288398,212275.43,46.42,-10.50,-9.78,10.01,33.70,62.58,4.82,4.12,-2.61
288531,215316.44,-5.58,-10.10,-5.55,58.35,45.92,32.55,5.88,4.01,-2.53
288971,216133.77,75.49,185.98,-41.58,-131.52,-70.48,39.69,3.42,4.73,-3.00
289028,212110.89,26.21,142.19,-4.12,-159.93,-112.88,66.45,4.34,4.20,-3.09
289045,212084.13,55.64,146.10,-6.49,-156.82,-107.60,35.99,3.76,4.38,-3.48
289082,212084.13,74.90,163.83,-12.19,-153.55,-103.10,51.74,3.34,4.91,-3.67
291879,212089.75,-19.98,62.95,15.01,-53.17,-112.80,40.27,4.56,4.76,-2.92
292037,164689.01,-17.64,120.86,-22.99,-83.13,-85.54,86.71,4.14,4.74,-2.38
292119,158143.37,45.60,177.63,-28.95,-157.83,-60.87,44.57,3.35,4.93,-2.86
292156,223468.24,8.97,152.33,-19.92,-175.74,-112.60,45.53,3.63,4.73,-2.90
292163,212106.55,147.52,156.03,-48.48,-135.09,-68.19,61.84,2.62,4.76,-3.32
292274,150826.62,58.76,155.65,2.56,-173.57,-107.35,-1.80,3.48,4.61,-2.55
292304,215808.29,40.83,120.84,-16.21,-167.33,-76.28,48.54,3.83,4.82,-2.53
292366,155104.27,57.65,118.85,-2.37,-180.80,-100.92,27.93,4.18,4.28,-2.56
292406,236831.00,78.39,129.09,-7.84,-172.86,-67.36,25.50,3.62,4.65,-2.50
295095,219709.73,78.00,197.16,-19.78,-132.95,-81.24,19.96,3.43,4.70,-2.65
295288,152953.89,69.98,189.13,-48.04,-141.76,-47.48,37.39,3.31,4.74,-3.00
295328,155162.99,164.80,139.34,-19.06,-149.35,-50.52,36.86,2.73,4.69,-3.10
295357,212980.78,47.54,154.43,-11.93,-163.44,-107.36,53.74,3.87,4.37,-3.25
295369,213820.74,17.74,117.92,-29.76,-157.80,-62.39,77.79,3.84,4.50,-3.06
295497,212593.65,32.64,157.08,-7.31,-158.95,-112.74,33.88,3.84,4.46,-2.59
295505,219235.05,67.15,169.38,-1.40,-156.97,-85.67,11.92,3.49,4.77,-2.84
295550,212084.18,143.42,162.25,-18.24,-150.03,-48.59,51.06,2.55,4.73,-3.40
295583,178272.72,7.72,104.67,-30.44,-133.78,-49.97,59.87,4.23,4.85,-2.26
295600,212100.51,125.32,189.06,20.40,-87.95,-80.16,11.63,2.77,4.92,-2.53
295646,155728.28,49.05,146.93,2.78,-150.74,-114.99,6.16,3.99,4.25,-2.42
295648,212178.60,131.96,171.65,-37.15,-144.36,-59.73,48.62,2.75,4.63,-3.24
295667,212084.14,88.84,169.67,-47.03,-139.58,-32.26,70.53,3.05,4.88,-3.62
295669,232731.63,43.84,167.19,-10.12,-165.71,-91.67,42.89,3.61,4.35,-2.46
295676,212150.68,2.79,148.70,-32.30,-154.11,-107.67,56.51,3.58,4.57,-2.63
295734,234491.31,68.40,134.52,-9.61,-159.96,-86.03,25.73,3.73,4.71,-2.24
295837,214702.56,54.19,157.22,-5.25,-168.91,-96.60,27.87,3.94,4.33,-3.16
295867,216754.06,20.04,142.19,-8.22,-159.18,-86.25,77.17,4.08,4.28,-3.13
295890,155705.12,28.66,139.87,-2.07,-167.20,-119.87,62.42,3.93,4.28,-3.01
295898,214524.86,91.12,120.71,5.13,-180.84,-89.88,-4.45,3.13,4.91,-3.05
296134,152351.49,153.86,135.67,-20.02,-151.23,-48.07,40.96,2.80,4.81,-3.03
298520,225400.08,-25.46,131.24,11.20,-127.21,-6.57,12.14,3.65,4.83,-2.22
298653,212681.23,2.42,148.69,-23.00,-165.20,-103.85,47.07,3.60,4.57,-2.81
298676,213335.20,97.09,184.84,-43.24,-149.25,-61.15,57.65,3.17,4.64,-3.07
298752,213066.02,63.60,182.21,-31.60,-136.41,-80.83,32.41,3.54,4.95,-3.15
298901,213784.60,1.74,151.00,-37.22,-129.17,-106.84,60.46,3.63,4.92,-2.87
298934,214100.29,76.22,178.14,-31.09,-140.96,-72.22,57.55,3.40,4.68,-3.23
299060,213473.35,53.06,190.03,-36.79,-148.22,-83.55,4.53,3.16,4.85,-2.68
299066,217465.03,41.87,174.64,-34.74,-165.82,-47.04,37.95,3.30,4.90,-3.33
299091,212684.19,99.71,134.10,-4.78,-167.88,-65.33,26.18,3.19,4.64,-2.67
299198,212129.50,134.33,180.39,-10.38,-145.87,-45.24,50.69,2.70,4.61,-3.32
299292,214706.07,83.71,174.53,-1.83,-151.41,-82.78,-1.61,3.33,4.98,-3.32
299362,212305.71,168.05,168.45,-34.75,-136.68,-46.08,45.62,2.53,4.65,-3.40
299403,212109.63,20.11,162.21,-23.35,-171.37,-102.27,50.92,3.45,4.82,-3.18
299444,219531.64,44.94,142.44,-0.90,-176.89,-115.12,15.03,4.03,4.32,-2.91
299461,212084.13,45.71,172.36,-23.37,-158.42,-97.38,42.76,3.62,4.83,-2.93
299528,212124.53,89.49,170.11,-17.42,-141.97,-80.11,67.05,3.08,4.87,-3.41
