iords,mass,x,y,z,vx,vy,vz,rho,temp,metals
906353.000,214713.880,90.276,90.276,90.276,95.636,95.636,95.636,6958.709,633037.375,0.004
479117.000,213269.976,-89.545,-89.545,-89.545,-66.511,-66.511,-66.511,1694.541,390760.688,0.000
479117.000,214713.880,-89.545,90.276,-77.547,95.636,-31.532,-16.965,1694.541,390760.688,0.000
906353.000,213269.976,35.872,36.705,55.449,-66.511,18.070,-7.082,6958.709,633037.375,0.004
